2RXS  J021258.6+751106    33.24436	  75.18512	 12.69 	  13.15038	  56.22463	   10.86	   11.66	  4.350645	  0.0151	  0.0056	  771.88	   1.000	   9.978	   1.000	   1.500
2RXS  J025614.4+751155    44.06008	  75.19876	 16.46 	  14.26308	  54.72316	   11.89	   15.20	  4.997029	  0.0257	  0.0084	  591.38	   1.000	   0.629	  -0.069	   0.349
2RXS  J031419.7+750531    48.58225	  75.09197	 14.98 	  14.75859	  54.08203	    8.40	    8.51	  3.794850	  0.0150	  0.0067	  565.84	   0.242	   0.206	  -0.135	   0.246
2RXS  J031324.6+744813    48.35264	  74.80388	 12.92 	  14.48337	  53.85125	   22.88	   19.48	  5.231537	  0.0344	  0.0092	  566.28	   0.771	   0.299	  -0.875	   0.184
2RXS  J022048.1+744946    35.20046	  74.82964	  7.58 	  12.98361	  55.63979	   40.57	   31.99	  6.767828	  0.0412	  0.0087	  776.96	   0.305	   0.138	   0.808	   0.121
2RXS  J030936.2+743447    47.40084	  74.57990	 24.59 	  14.16058	  53.76497	    7.61	   12.37	  4.559836	  0.0213	  0.0078	  581.82	  -1.000	   0.382	   0.000	   0.000
2RXS  J024813.6+743814    42.05667	  74.63737	 17.72 	  13.52464	  54.49918	    7.62	   11.02	  4.760598	  0.0173	  0.0075	  636.60	  -0.412	   0.281	  -0.311	   0.551
2RXS  J021143.3+742806    32.93068	  74.46841	 15.26 	  12.44438	  55.69769	    8.29	   11.82	  4.800597	  0.0169	  0.0069	  700.56	  -0.518	   0.251	   1.000	   0.400
2RXS  J023932.1+743340    39.88383	  74.56118	 28.67 	  13.20719	  54.73332	    7.21	   12.23	  4.855403	  0.0173	  0.0069	  708.48	   0.124	   0.698	  -1.000	   0.462
2RXS  J030330.6+742837    45.87784	  74.47707	 18.94 	  13.86493	  53.86173	    7.38	    9.90	  4.140599	  0.0169	  0.0071	  586.63	  -1.000	   1.105	   1.000	   3.201
2RXS  J031121.1+742253    47.83794	  74.38161	  7.63 	  14.05278	  53.53522	   33.71	   25.66	  6.066249	  0.0441	  0.0104	  581.56	   0.987	   0.205	   0.332	   0.177
2RXS  J031327.8+741748    48.36586	  74.29670	  4.43 	  14.05620	  53.39565	  130.54	   73.19	  9.544753	  0.1266	  0.0165	  578.26	   0.186	   0.100	  -0.370	   0.117
2RXS  J023817.3+742148    39.57212	  74.36355	 14.42 	  12.99272	  54.60979	   15.29	   22.66	  6.469186	  0.0301	  0.0086	  752.10	   1.000	   0.240	   0.332	   0.173
2RXS  J022145.4+741512    35.43949	  74.25348	 20.75 	  12.46579	  55.13054	    9.53	   13.06	  4.782376	  0.0176	  0.0065	  740.33	  -0.524	   0.525	   0.119	   1.312
2RXS  J030613.0+741358    46.55420	  74.23288	 13.35 	  13.74593	  53.56073	    9.33	   10.64	  4.280518	  0.0182	  0.0073	  584.58	  -1.000	   0.423	  -1.000	   3.630
2RXS  J024532.7+741633    41.38645	  74.27596	 19.47 	  13.12107	  54.27986	    6.86	   11.29	  4.838990	  0.0176	  0.0075	  642.61	   9.999	   9.999	   9.999	   9.999
2RXS  J021430.9+735212    33.62885	  73.87001	 15.96 	  11.93750	  55.10112	    7.66	    8.60	  3.943606	  0.0133	  0.0061	  645.94	   0.101	   0.557	  -1.000	   0.328
2RXS  J025131.4+735750    42.88103	  73.96410	 13.59 	  13.02478	  53.80478	    7.57	    8.37	  3.946392	  0.0135	  0.0064	  621.05	   1.000	   2.705	   1.000	   1.112
2RXS  J024858.8+735609    42.24518	  73.93595	 19.93 	  12.92012	  53.86762	    7.75	   13.90	  5.015503	  0.0221	  0.0080	  629.74	  -0.338	   0.252	  -1.000	   0.490
2RXS  J021731.0+734933    34.37945	  73.82599	  9.83 	  11.96444	  54.94500	   28.86	   25.98	  6.177942	  0.0386	  0.0092	  672.99	   0.303	   0.168	   0.775	   0.141
2RXS  J024850.2+734434    42.20934	  73.74292	 28.40 	  12.74305	  53.70527	    7.14	   13.08	  5.111173	  0.0201	  0.0078	  651.26	  -0.241	   0.331	  -1.000	   0.422
2RXS  J021652.2+733730    34.21783	  73.62512	 16.88 	  11.75993	  54.80598	    7.79	   10.64	  4.415400	  0.0166	  0.0069	  640.00	  -1.000	   0.365	   0.000	   0.000
2RXS  J023423.6+734238    38.59853	  73.71070	 12.16 	  12.28735	  54.19838	    9.72	   11.88	  4.543309	  0.0154	  0.0059	  770.48	   0.966	   0.267	  -0.857	   0.140
2RXS  J023836.3+733934    39.65139	  73.65958	 13.10 	  12.35981	  53.99927	    9.50	   11.54	  4.565907	  0.0149	  0.0059	  773.57	   1.000	   0.380	   0.046	   0.248
2RXS  J025255.8+733121    43.23277	  73.52276	 17.19 	  12.67793	  53.37175	    7.02	    9.36	  4.247358	  0.0151	  0.0069	  618.29	  -1.000	   2.668	   1.000	   2.379
2RXS  J023852.0+732509    39.71676	  73.41932	  7.06 	  12.14839	  53.78434	   35.31	   25.80	  5.989919	  0.0337	  0.0078	  766.16	   0.000	   0.262	   0.798	   0.326
2RXS  J031613.5+731529    49.05658	  73.25825	 15.83 	  13.28335	  52.37671	    7.60	   10.07	  4.388161	  0.0173	  0.0076	  580.82	   0.796	   0.362	  -0.261	   0.289
2RXS  J030925.6+731514    47.35676	  73.25405	 16.52 	  13.02085	  52.58607	    7.40	    9.93	  4.216010	  0.0170	  0.0072	  584.54	   1.000	   0.957	   1.000	   0.549
2RXS  J023829.2+731156    39.62207	  73.19891	 15.34 	  11.93623	  53.60976	    6.82	    9.56	  4.251186	  0.0125	  0.0056	  762.13	   9.999	   9.999	   9.999	   9.999
2RXS  J025157.0+731015    42.98786	  73.17091	 20.17 	  12.33314	  53.09814	    7.16	   12.06	  4.859985	  0.0182	  0.0073	  662.58	  -0.303	   0.202	  -0.495	   0.338
2RXS  J025613.4+725259    44.05588	  72.88327	  9.21 	  12.22325	  52.69645	   47.63	   35.56	  6.846337	  0.0572	  0.0110	  621.81	  -0.272	   0.219	   0.002	   0.368
2RXS  J023801.2+724857    39.50500	  72.81606	  9.15 	  11.57282	  53.29921	   85.39	   61.03	  8.837790	  0.0836	  0.0121	  729.65	   0.082	   0.102	   0.015	   0.133
2RXS  J030527.8+723626    46.36589	  72.60726	 21.14 	  12.31620	  52.13651	    7.42	   10.99	  4.569258	  0.0186	  0.0077	  591.07	   0.261	   0.944	   1.000	   0.712
2RXS  J023637.5+723553    39.15647	  72.59810	 16.38 	  11.33157	  53.16550	   21.74	   24.02	  6.209314	  0.0340	  0.0088	  707.31	  -0.005	   0.156	  -0.328	   0.209
2RXS  J030002.0+723305    45.00852	  72.55155	 16.75 	  12.06716	  52.27111	    7.33	   10.86	  4.584589	  0.0180	  0.0076	  603.14	   0.829	   0.450	   0.694	   0.328
2RXS  J030016.5+722540    45.06878	  72.42779	 10.82 	  11.96769	  52.15282	   59.85	   51.27	  8.393911	  0.0845	  0.0138	  606.55	  -0.190	   0.127	   0.660	   0.183
2RXS  J021114.9+721807    32.81248	  72.30197	 17.50 	  10.37468	  53.95271	   14.50	   19.74	  5.556295	  0.0266	  0.0075	  742.87	   0.430	   0.323	  -0.336	   0.296
2RXS  J022931.0+721232    37.37952	  72.20913	 16.84 	  10.76428	  53.11305	    6.54	    8.52	  3.882414	  0.0140	  0.0064	  607.71	   9.999	   9.999	   9.999	   9.999
2RXS  J024511.0+721020    41.29616	  72.17227	  9.66 	  11.21472	  52.47200	   15.92	   14.14	  4.675542	  0.0192	  0.0064	  735.94	   1.000	   1.733	   0.728	   0.813
2RXS  J022210.7+720501    35.54480	  72.08371	  8.45 	  10.44349	  53.30750	   40.65	   35.45	  7.156601	  0.0514	  0.0104	  690.12	   1.000	   0.171	   0.345	   0.130
2RXS  J022942.5+720604    37.42721	  72.10138	  4.92 	  10.66995	  53.01372	  168.64	   89.63	 10.314500	  0.1481	  0.0170	  605.37	   0.351	   0.090	   0.193	   0.107
2RXS  J025023.3+720452    42.59742	  72.08120	 18.96 	  11.30917	  52.19894	    8.98	   11.68	  4.497336	  0.0160	  0.0062	  729.94	  -0.833	   1.121	   1.000	   3.629
2RXS  J022045.0+715628    35.18775	  71.94121	 12.77 	  10.27162	  53.24760	   10.19	   13.18	  4.798709	  0.0187	  0.0068	  706.36	   1.000	   1.073	   0.456	   0.455
2RXS  J030703.5+715514    46.76497	  71.92057	 10.23 	  11.78491	  51.46687	   10.40	    9.35	  3.888455	  0.0159	  0.0066	  586.72	   1.000	   1.009	  -0.143	   0.552
2RXS  J031239.1+713312    48.16299	  71.55341	  5.91 	  11.69663	  50.94722	   89.42	   56.81	  8.562425	  0.0992	  0.0150	  572.40	  -0.473	   0.106	  -0.282	   0.227
2RXS  J022555.7+712948    36.48238	  71.49668	  9.53 	   9.99903	  52.65477	   39.38	   33.13	  6.934738	  0.0479	  0.0100	  691.06	   0.029	   0.168	   0.267	   0.208
2RXS  J025320.4+713125    43.33531	  71.52362	 24.50 	  10.91749	  51.59861	    6.73	   11.86	  5.051103	  0.0170	  0.0073	  696.60	   9.999	   9.999	   9.999	   9.999
2RXS  J030943.3+711933    47.43052	  71.32591	 14.43 	  11.38105	  50.83991	   19.69	   20.82	  5.812343	  0.0356	  0.0099	  584.69	  -0.181	   0.175	  -0.061	   0.264
2RXS  J022855.0+712049    37.22933	  71.34704	 19.48 	   9.94731	  52.40274	    7.85	   12.26	  4.825303	  0.0181	  0.0071	  679.20	  -1.000	   0.279	  -1.000	   2.517
2RXS  J022618.0+711849    36.57537	  71.31367	 19.97 	   9.83923	  52.48351	    7.44	   11.89	  4.982765	  0.0171	  0.0072	  696.71	   0.119	   0.185	  -0.094	   0.218
2RXS  J030234.7+711727    45.64460	  71.29087	 17.88 	  11.06282	  51.05691	    9.95	   15.86	  5.291125	  0.0247	  0.0082	  642.32	   0.964	   0.531	  -0.712	   0.279
2RXS  J031004.5+711348    47.51910	  71.23005	 22.20 	  11.31359	  50.74106	    7.91	   11.93	  4.862479	  0.0204	  0.0083	  585.63	  -0.494	   0.267	  -0.493	   0.522
2RXS  J023733.7+711955    39.39054	  71.33222	 17.24 	  10.20225	  52.03770	    6.61	    8.97	  4.137510	  0.0149	  0.0069	  603.71	   9.999	   9.999	   9.999	   9.999
2RXS  J024130.9+711622    40.37914	  71.27302	 16.40 	  10.27852	  51.82938	   12.78	   15.95	  5.082818	  0.0256	  0.0082	  622.75	   1.000	   0.602	   0.229	   0.316
2RXS  J023957.5+711253    39.98976	  71.21483	 20.45 	  10.17360	  51.84028	   14.85	   19.63	  5.790263	  0.0324	  0.0095	  606.64	   0.649	   0.173	   0.008	   0.172
2RXS  J025202.8+710941    43.01195	  71.16148	 16.90 	  10.54812	  51.32629	    8.52	    9.01	  3.781848	  0.0134	  0.0056	  672.25	   0.000	   0.000	   1.000	   2.033
2RXS  J024524.9+710729    41.35396	  71.12490	  9.10 	  10.27786	  51.54742	   33.35	   22.35	  5.393473	  0.0363	  0.0088	  615.82	   0.744	   0.467	  -0.650	   0.311
2RXS  J030552.9+710006    46.47082	  71.00191	 12.78 	  10.94453	  50.68028	    8.89	    8.98	  3.912905	  0.0144	  0.0063	  623.02	   1.000	   0.544	  -0.000	   0.336
2RXS  J031254.2+705417    48.22623	  70.90491	 13.98 	  11.15544	  50.34964	    8.30	   10.15	  4.269557	  0.0173	  0.0073	  586.72	   1.000	   0.325	   0.508	   0.224
2RXS  J024126.3+705532    40.35961	  70.92571	 13.66 	   9.96030	  51.52947	    7.05	    7.10	  3.552492	  0.0120	  0.0060	  590.08	   0.000	   0.000	  -1.000	   1.584
2RXS  J031509.3+703859    48.78905	  70.64981	 15.56 	  11.03683	  50.04087	    6.74	    8.12	  3.820070	  0.0137	  0.0064	  593.52	   9.999	   9.999	   9.999	   9.999
2RXS  J030756.2+703251    46.98433	  70.54759	 28.19 	  10.63775	  50.19732	    7.84	   13.36	  5.109972	  0.0212	  0.0081	  630.61	   0.817	   0.441	  -0.843	   0.223
2RXS  J023410.8+703216    38.54536	  70.53790	 33.48 	   9.36366	  51.48760	    8.44	   18.20	  5.881506	  0.0266	  0.0086	  685.10	  -0.161	   0.248	  -0.567	   0.330
2RXS  J041858.6+755417    64.74453	  75.90476	 14.31 	  17.96708	  53.34510	   13.06	   15.61	  5.198080	  0.0339	  0.0113	  460.85	   0.339	   0.208	  -0.594	   0.206
2RXS  J041128.6+754420    62.86950	  75.73912	 13.59 	  17.51987	  53.32183	   32.07	   36.58	  7.444776	  0.0784	  0.0160	  466.61	  -0.296	   0.153	   0.282	   0.271
2RXS  J034143.6+754725    55.43182	  75.79054	 13.26 	  16.32881	  53.99918	    9.13	   10.75	  4.474316	  0.0210	  0.0087	  511.76	   0.632	   2.242	  -0.500	   1.407
2RXS  J032202.7+754113    50.51129	  75.68710	 19.30 	  15.52325	  54.40107	    8.37	   11.42	  4.475288	  0.0217	  0.0085	  526.79	   0.000	   0.000	   0.000	   0.000
2RXS  J033841.5+752630    54.67301	  75.44186	 26.83 	  15.93856	  53.75045	    7.97	   16.55	  5.598030	  0.0314	  0.0106	  527.25	  -1.000	   0.341	   0.000	   0.000
2RXS  J041151.3+752137    62.96398	  75.36036	 13.60 	  17.27195	  52.95362	   11.91	   14.25	  5.017353	  0.0298	  0.0105	  477.97	   1.000	   0.380	   1.000	   0.215
2RXS  J035909.3+752452    59.78911	  75.41464	  7.44 	  16.75244	  53.25929	   52.54	   41.06	  7.645050	  0.0804	  0.0150	  510.50	   0.673	   0.152	   0.034	   0.151
2RXS  J033403.1+751759    53.51296	  75.29981	 15.18 	  15.64736	  53.73549	    6.50	    8.36	  3.769120	  0.0159	  0.0072	  525.05	   9.999	   9.999	   9.999	   9.999
2RXS  J040108.4+751637    60.28504	  75.27695	 11.28 	  16.73723	  53.08780	   12.58	   13.61	  4.843065	  0.0270	  0.0096	  503.26	   0.429	   0.383	   0.188	   0.340
2RXS  J034949.7+751031    57.45722	  75.17529	 15.43 	  16.18014	  53.23963	    9.24	   13.19	  5.149894	  0.0248	  0.0097	  532.80	   1.000	   0.193	   0.615	   0.155
2RXS  J035548.6+745450    58.95252	  74.91402	 17.47 	  16.23812	  52.86023	    7.45	    9.63	  4.290050	  0.0186	  0.0083	  518.04	   1.000	   5.170	   1.000	   6.097
2RXS  J033409.3+743831    53.53907	  74.64221	 19.62 	  15.12611	  53.12922	    8.48	   12.94	  4.968396	  0.0237	  0.0091	  546.22	  -1.000	   0.259	  -1.000	   1.122
2RXS  J042010.0+743130    65.04191	  74.52522	 21.58 	  17.08871	  51.99899	    7.46	   11.67	  4.668801	  0.0248	  0.0099	  470.53	  -0.470	   0.233	  -1.000	   0.366
2RXS  J040808.1+742336    62.03414	  74.39350	 14.30 	  16.41784	  52.10512	    7.36	   10.62	  4.528690	  0.0214	  0.0091	  495.81	  -1.000	   1.195	   0.000	   0.000
2RXS  J033104.6+741802    52.76942	  74.30078	 15.49 	  14.72914	  52.89747	    8.04	    9.72	  4.232638	  0.0176	  0.0076	  553.32	  -1.000	   0.721	  -1.000	   0.949
2RXS  J032406.5+741100    51.02731	  74.18338	 30.17 	  14.35946	  52.98293	   16.78	   32.14	  7.436846	  0.0572	  0.0132	  562.24	   0.057	   0.158	  -0.033	   0.205
2RXS  J033548.7+741205    53.95300	  74.20161	 15.52 	  14.84169	  52.68016	    8.98	   11.86	  4.681024	  0.0217	  0.0086	  545.56	   0.537	   0.529	   1.000	   0.543
2RXS  J035649.7+734859    59.20750	  73.81650	 12.82 	  15.46728	  51.80296	   17.24	   17.50	  5.202094	  0.0335	  0.0100	  522.65	   0.213	   0.308	   0.423	   0.347
2RXS  J041147.1+733751    62.94627	  73.63096	 10.93 	  16.05541	  51.30241	    8.33	    9.17	  4.077414	  0.0187	  0.0083	  490.09	   1.000	   0.962	  -0.589	   0.500
2RXS  J031636.2+732856    49.15102	  73.48241	 15.24 	  13.48650	  52.56779	    7.23	    6.79	  3.322088	  0.0116	  0.0057	  584.02	  -1.000	   0.462	   0.000	   0.000
2RXS  J033415.2+733426    53.56337	  73.57397	  9.01 	  14.27544	  52.14273	   33.84	   31.99	  6.922422	  0.0581	  0.0126	  550.73	  -0.656	   0.137	   0.455	   0.488
2RXS  J033019.4+732705    52.58112	  73.45162	 11.85 	  14.01170	  52.13858	   19.81	   19.70	  5.550147	  0.0353	  0.0099	  558.36	  -0.351	   0.259	  -0.848	   0.473
2RXS  J032702.3+732319    51.75976	  73.38879	 30.44 	  13.82441	  52.17413	    8.46	   14.98	  5.519960	  0.0264	  0.0097	  567.49	  -0.420	   0.222	  -0.486	   0.435
2RXS  J041800.9+732005    64.50380	  73.33485	 20.06 	  16.16766	  50.89402	    6.71	   10.85	  4.519180	  0.0231	  0.0096	  468.71	   9.999	   9.999	   9.999	   9.999
2RXS  J041824.0+731635    64.60016	  73.27666	 18.01 	  16.14783	  50.83051	   20.80	   27.40	  6.442808	  0.0587	  0.0138	  467.00	   1.000	   0.176	  -0.055	   0.167
2RXS  J041203.8+731832    63.01595	  73.30905	  8.01 	  15.84291	  50.98843	   44.88	   36.93	  7.302786	  0.0754	  0.0149	  489.95	   0.090	   0.116	  -0.457	   0.138
2RXS  J033618.8+732023    54.07837	  73.33981	  6.55 	  14.17671	  51.87033	   76.70	   52.73	  8.442549	  0.0972	  0.0156	  542.24	  -0.063	   0.117	  -0.065	   0.168
2RXS  J034743.6+732012    56.93198	  73.33674	 10.87 	  14.68364	  51.56999	   10.52	   12.32	  4.616872	  0.0237	  0.0089	  519.72	  -0.406	   0.352	   0.602	   0.768
2RXS  J034527.4+731702    56.36422	  73.28415	 30.75 	  14.53930	  51.57813	    6.63	   11.72	  4.903458	  0.0225	  0.0094	  520.05	   9.999	   9.999	   9.999	   9.999
2RXS  J034734.0+730920    56.89188	  73.15581	 10.54 	  14.53715	  51.40444	   15.76	   15.29	  4.881498	  0.0295	  0.0094	  518.51	   1.000	   0.643	   0.374	   0.384
2RXS  J034950.1+730457    57.45914	  73.08264	 23.46 	  14.58689	  51.27892	    7.78	    8.81	  5.042438	  0.0171	  0.0098	  515.00	   1.000	   1.071	   1.000	   0.461
2RXS  J034401.3+730111    56.00554	  73.01974	 11.67 	  14.26852	  51.36793	   35.89	   34.27	  7.063634	  0.0658	  0.0136	  520.70	   0.689	   0.124	   0.250	   0.135
2RXS  J034550.7+730119    56.46154	  73.02204	 23.10 	  14.35430	  51.32294	    6.65	   11.03	  4.637764	  0.0215	  0.0090	  514.23	   9.999	   9.999	   9.999	   9.999
2RXS  J032956.7+724617    52.48632	  72.77151	 14.38 	  13.44395	  51.52356	    7.61	    7.59	  3.601183	  0.0137	  0.0065	  554.40	   0.296	   0.962	   1.000	   0.976
2RXS  J033648.9+724542    54.20414	  72.76171	 15.77 	  13.73861	  51.32070	    7.16	    8.14	  3.923280	  0.0152	  0.0073	  534.14	  -0.436	   0.363	  -1.000	   0.787
2RXS  J040146.6+723722    60.44430	  72.62283	 21.41 	  14.82608	  50.55781	    7.79	   11.98	  4.795975	  0.0237	  0.0095	  506.31	   0.084	   0.189	   0.796	   0.221
2RXS  J033102.6+723427    52.76122	  72.57432	 13.81 	  13.33196	  51.31005	   10.23	   11.98	  4.635286	  0.0218	  0.0085	  548.39	  -0.302	   0.222	   1.000	   0.329
2RXS  J032522.4+723207    51.34362	  72.53531	 18.84 	  13.05462	  51.44069	    6.67	    9.13	  4.115044	  0.0162	  0.0073	  562.10	   9.999	   9.999	   9.999	   9.999
2RXS  J034333.8+721945    55.89106	  72.32927	 15.63 	  13.70903	  50.73433	    7.38	    8.15	  3.666171	  0.0158	  0.0071	  514.68	   0.000	   0.000	   0.000	   0.000
2RXS  J041337.3+720648    63.40542	  72.11348	  9.21 	  15.08450	  49.80858	   65.60	   48.27	  7.844899	  0.0996	  0.0162	  484.70	   9.999	   9.999	   9.999	   9.999
2RXS  J034931.6+720955    57.38187	  72.16533	 15.35 	  13.87045	  50.42384	   13.76	   14.45	  4.778274	  0.0287	  0.0095	  502.97	  -0.508	   0.225	  -0.425	   0.518
2RXS  J040225.2+720757    60.60526	  72.13257	 13.16 	  14.49977	  50.07621	    8.89	   11.00	  4.388768	  0.0217	  0.0087	  505.75	   1.000	   0.513	   0.059	   0.327
2RXS  J040406.3+715036    61.02631	  71.84347	 13.14 	  14.37733	  49.76133	   13.46	   14.75	  5.101366	  0.0295	  0.0102	  499.16	   0.560	   0.197	  -0.146	   0.210
2RXS  J041144.9+714554    62.93735	  71.76508	 14.89 	  14.73587	  49.51410	   27.52	   28.06	  6.414985	  0.0569	  0.0130	  493.26	   0.451	   0.156	   0.387	   0.168
2RXS  J035631.7+714928    59.13215	  71.82451	 15.06 	  13.96548	  49.92497	   18.47	   20.94	  5.748098	  0.0421	  0.0116	  497.52	  -0.730	   0.252	  -1.000	   1.104
2RXS  J033507.0+714642    53.77922	  71.77835	 11.41 	  12.87527	  50.45537	    9.87	    9.14	  3.951668	  0.0170	  0.0074	  537.46	   1.000	   0.524	   0.277	   0.307
2RXS  J033547.4+714043    53.94782	  71.67866	 13.92 	  12.82709	  50.34322	    7.63	    8.27	  3.829315	  0.0154	  0.0071	  535.61	   0.304	   0.419	  -0.121	   0.423
2RXS  J032805.8+712049    52.02437	  71.34705	 11.47 	  12.20045	  50.26446	   19.42	   22.11	  5.973456	  0.0389	  0.0105	  568.72	   0.476	   0.158	   0.462	   0.166
2RXS  J040345.8+712204    60.94085	  71.36781	 10.78 	  14.01171	  49.31519	   10.44	    8.74	  3.721464	  0.0172	  0.0073	  506.58	   1.000	   1.406	  -0.106	   0.713
2RXS  J033628.3+712223    54.11832	  71.37310	 14.40 	  12.61525	  50.03902	   10.91	   11.04	  4.291225	  0.0204	  0.0079	  541.90	   0.236	   0.320	   0.104	   0.380
2RXS  J035959.3+712131    59.99710	  71.35872	 18.47 	  13.80080	  49.39731	    6.67	    8.64	  3.866110	  0.0174	  0.0078	  496.26	   9.999	   9.999	   9.999	   9.999
2RXS  J035046.0+712013    57.69179	  71.33716	  9.72 	  13.29921	  49.61049	   39.25	   31.80	  6.738916	  0.0644	  0.0136	  493.94	   0.131	   0.150	  -0.360	   0.176
2RXS  J040556.4+711638    61.48505	  71.27727	  7.89 	  14.06527	  49.17750	   85.06	   51.65	  8.036760	  0.1043	  0.0162	  495.11	  -0.234	   0.132	   0.277	   0.219
2RXS  J035251.2+711759    58.21334	  71.29976	 13.86 	  13.37893	  49.52076	   10.10	    8.62	  3.637964	  0.0174	  0.0073	  495.52	   1.000	   1.175	   1.000	   0.645
2RXS  J041951.6+705616    64.96539	  70.93798	  6.93 	  14.62267	  48.54420	   60.87	   39.73	  7.128537	  0.0843	  0.0151	  471.23	   0.725	   0.154	   0.003	   0.169
2RXS  J034246.7+710428    55.69479	  71.07472	 18.44 	  12.68901	  49.58020	    6.95	   10.24	  4.414877	  0.0198	  0.0085	  518.14	   9.999	   9.999	   9.999	   9.999
2RXS  J033432.1+705500    53.63415	  70.91678	 10.82 	  12.15595	  49.67087	   20.04	   15.79	  4.718886	  0.0279	  0.0083	  566.36	   1.000	   0.301	   0.964	   0.187
2RXS  J035419.6+703956    58.58192	  70.66571	 14.04 	  12.97674	  48.88153	    6.72	    7.86	  3.731189	  0.0158	  0.0075	  496.12	   9.999	   9.999	   9.999	   9.999
2RXS  J033043.1+703223    52.67981	  70.53981	 14.87 	  11.66582	  49.43610	    8.36	    9.53	  4.121151	  0.0166	  0.0072	  574.18	   0.242	   0.914	  -1.000	   0.557
2RXS  J032209.0+702651    50.53767	  70.44766	 12.77 	  11.18353	  49.62312	    6.57	    7.42	  3.807450	  0.0127	  0.0065	  584.25	   9.999	   9.999	   9.999	   9.999
2RXS  J033140.6+702354    52.91926	  70.39841	 19.81 	  11.59767	  49.27514	    9.17	   11.32	  4.396576	  0.0197	  0.0077	  574.12	  -1.000	   0.653	   0.000	   0.000
